"Address","Status Code","Title 1","Indexability","Indexability Status","GA4 Sessions","GA4 Views","GA4 Engaged sessions","GA4 Engagement rate","GA4 Key events","GA4 Event count","GA4 Total revenue","GA4 New users"
"https://sbrownlawyer.com/2016/02/18/how-does-bankruptcy-affect-child-support/","200","How does bankruptcy affect child support? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/Criminal-Law/Domestic-Violence/Protective-Orders-Divorce","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2016/Family-Law/Spousal-Support","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2013/12/12/dallas-high-school-athletes-pledge-to-help-end-domestic-violence/","200","Dallas high school athletes pledge to help end domestic violence | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2013/Family-Law/Spousal-Support","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/domestic-violence","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/rule-1-file-first","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/domestic-violence/","200","Domestic Violence Defense Lawyer | Pearland, Angleton & League City Texas | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2020/06/16/accepting-divorce-our-advice-for-overcoming-grief-and-frustration/","200","Accepting Divorce: Our Advice for Overcoming Grief and Frustration | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2020/10/14/when-all-hope-is-lost-when-to-get-a-divorce/","200","When All Hope Is Lost: When to Get a Divorce | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2020/11/29/how-long-does-a-dwi-stay-on-your-record-in-texas/","200","How Long Does a DWI Stay on Your Record in Texas? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/domestic-violence-lawyer-in-League%20City-tx/","200","League City Texas Domestic Violence Defense Lawyer","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/League%20City-aggravated-assault-lawyer/","200","Aggravated Assault Lawyer in League City","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2021/01/15/do-you-have-to-hire-a-lawyer-after-drunk-driving/","200","Do You Have to Hire a Lawyer After Drunk Driving? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/12/04/how-can-i-make-holiday-visitation-easier-on-my-child/","200","How can I make holiday visitation easier on my child? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/League%20City-tx-criminal-defense-lawyers/","200","League City Texas Criminal Defense Attorneys","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2017/10/15/8-factors-that-affect-divorce-after-age-50/","200","8 Factors That Affect Divorce After Age 50 | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Drug-Charges/Prescription-Drug-Charges","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/dwi","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/field-sobriety-test/Breath-Blood-Test-Issues","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2017/06/12/are-dwi-checkpoints-legal-in-texas/","200","Are DWI Checkpoints Legal In Texas? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2015/02/12/protective-orders-are-important-in-domestic-violence-cases/","200","Protective orders are important in domestic violence cases | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/11/28/dealing-with-dogs-as-part-of-the-property-division-process/","200","Dealing with dogs as part of the property division process | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/domestic-violence/Restraining-Orders","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/domestic-violence/Child-Abuse","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2013/02/08/tricare-rules-and-a-texas-military-divorce/","200","Tricare Rules And A Texas Military Divorce | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/04/05/can-someone-convicted-of-domestic-violence-own-a-gun/","200","Can someone convicted of domestic violence own a gun? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Family-Law/Modifications","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2016/02/12/is-there-a-way-to-avoid-monthly-alimony-payments/","200","Is there a way to avoid monthly alimony payments? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Family-Law/Child-Protective-Services-CPS","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/Family-Law/Contact","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2015/Criminal-Law/Domestic-Violence/Child-Abuse","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2013/10/30/domestic-disturbance-leads-to-arrest-of-victoria-politician/","200","Domestic disturbance leads to arrest of Victoria politician | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2017/04/25/resolving-a-high-asset-divorce-with-a-family-law-attorney/","200","Resolving a High Asset Divorce with a Family Law Attorney | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2017/12/01/texas-sb-179-aims-at-preventing-cyberbullying/","200","Texas Bill David’s Law Aims at Preventing Cyberbullying | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2017/03/26/causes-of-fatal-traffic-accidents-in-texas/","200","Causes of fatal traffic accidents in Texas | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/01/01/understanding-the-best-interests-standard-in-custody-determinations/","200","Understanding The 'Best Interests Standard' In Custody | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/09/18/can-you-refuse-a-dwi-breath-or-blood-test-in-a-dwi-stop-in-texas/","200","Can You Refuse a DWI Breath or Blood Test? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/09/01/what-is-a-prenuptial-agreement/","200","What Is a Prenuptial Agreement? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/04/27/senator-looks-into-drug-testing-for-child-support-recipients/","200","Senator looks into drug testing for child support recipients | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/07/11/texas-man-jailed-over-child-support-cant-work-to-support-child/","200","Texas man jailed over child support, can't work to support child | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2019/01/08/does-cheating-affect-spousal-support/","200","Does Cheating Affect Spousal Support? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2013/06/10/division-of-property-considerations-prior-to-marriage/","200","Division of property considerations prior to marriage | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/04/02/april-is-distracted-driving-awareness-month-stay-focused-on-the-road/","200","April is Distracted Driving Month Stay Focused | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/03/23/dennis-quaid-and-his-third-wife-move-toward-divorce/","200","Dennis Quaid and his third wife move toward divorce | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/08/04/postnuptial-agreements-in-texas/","200","Postnuptial Agreements In Texas | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/03/30/common-shared-parenting-myths/","200","Common Shared Myths About Parenting | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/04/14/finances-are-an-important-aspect-of-gray-divorce/","200","Finances are an important aspect of gray divorce | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/08/25/signs-that-a-spouse-is-hiding-assets/","200","Signs That A Spouse Is Hiding Assets | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/04/29/child-custody-agreements-can-vary-greatly-depending-on-the-case/","200","Child custody agreements can vary greatly depending on the case | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/03/08/military-marriage-presents-unique-emotional-challenges/","200","Military marriage presents unique emotional challenges | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2015/10/16/how-does-alimony-affect-my-taxes/","200","How does alimony affect my taxes? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/under-age-dui-defense-in-league-city-tx/","200","Underage DUI Defense Lawyer in League City Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2021/09/27/how-to-find-the-best-child-custody-lawyer-in-league-city-tx-and-how-they-can-help-your-case/","200","How to Find the Best Child Custody Lawyer in League City, TX and How | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2020/07/23/what-is-the-best-dwi-defense-a-look-at-the-different-scenarios/","200","What Is the Best DWI Defense: A Look at the Different Scenarios | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2020/08/07/contested-vs-uncontested-divorce-in-houston-top-things-you-need-to-know/","200","Contested vs. Uncontested Divorce in Houston: Top Things You Need to | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2015/08/21/rutherford-reluctantly-returns-children-to-father/","200","Rutherford reluctantly returns children to father | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2013/09/25/tips-for-helping-the-children-while-going-through-a-divorce/","200","Tips for helping the children while going through a divorce | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2013/07/30/domestic-violence-and-the-poor/","200","Domestic violence and the poor | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/08/10/texas-divorce-non-holidays-find-way-into-custody-schedule/","200","Texas divorce: Non-holidays find way into custody schedule | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/10/04/texas-parents-pay-attention-to-divorce-decrees-before-signing/","200","Texas parents: Pay attention to divorce decrees before signing | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2021/08/10/5-next-steps-to-take-when-you-have-a-dui-in-texas/","200","5 Next Steps to Take When You Have a DUI in Texas | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/guiding-your-children-through-divorce/","200","Guiding Your Children Through Divorce | Scott M. Brown, P.C. | Angleton, Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2016/01/01/child-support-deviations-and-you/","200","Child support deviations and you | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
