Address,Page Type,Crawl Depth,Title 1,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,H1-1,Cluster,Subcluster,Qualifier,Seed Keyword,Keyword,Intent,Funnel Stage,Search Volume,Keyword Difficulty,CPC,SERP Features,Source,Current Position,GSC Impressions,GSC Clicks,GSC Position,Keyword Row Count (v2 URL match),Expansion Keyword Count (SEMrush SV>0),Expansion Direct Match Count,Expansion Thematic Match Count,Expansion Keywords (SEMrush SV>0),Expansion Keywords + SV (SEMrush),Record Type,Notes
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,ifma association,ifma association,,,170.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,what is the national retail federation,what is the national retail federation,,,140.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,american society of civil engineers conference,american society of civil engineers conference,,,140.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,national retail federation certification,national retail federation certification,,,110.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,california speech language hearing association,california speech language hearing association,,,110.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,international wire and cable,international wire and cable,,,110.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,system,international information security certification consortium inc,international information systems security certification consortium inc,,,70.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,geo institute of asce,geo institute of asce,,,40.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/obesity-medicine-association/,CUSTOMER,2,Obesity Medicine Association - Omnipress,"Working with Omnipress, OMA was able to increase profit on their pre-conference training and education materials.",113,708,Customer Story: Obesity Medicine Association,Resources,Customer Stories,,aj tutoring locations,aj tutoring locations,,,30.0,,,,Expansion,,,,,0,,,,,,Expansion Keyword,
https://omnipress.com/customers/the-international-wire-cable-symposium/,CUSTOMER,2,The International Wire & Cable Symposium (IWCS) - Omnipress,IWCS increased industry visibility and attendee engagement with Omnipress' online digital conference and event platform.,120,748,Customer Story: The International Wire and Cable Symposium (IWCS),Resources,Customer Stories,,international wire and cable,international wire and cable,commercial,MOFU,110.0,27.0,3.69,"Knowledge panel, Sitelinks, Video, Image, Related searches",SEMrush,26.0,,,,1,15.0,1.0,14.0,international wire and cable | what is the national retail association | cit international | national retail federation foundation | ifma tutor | crisis intervention team international | international crisis intervention team | ifma association | what is the national retail federation | american society of civil engineers conference | national retail federation certification | california speech language hearing association | international information systems security certification consortium inc | geo institute of asce | aj tutoring locations,international wire and cable (110) | what is the national retail association (720) | cit international (480) | national retail federation foundation (260) | ifma tutor (210) | crisis intervention team international (210) | international crisis intervention team (170) | ifma association (170) | what is the national retail federation (140) | american society of civil engineers conference (140) | national retail federation certification (110) | california speech language hearing association (110) | international information systems security certification consortium inc (70) | geo institute of asce (40) | aj tutoring locations (30),Primary URL Summary,
https://omnipress.com/customers/the-international-wire-cable-symposium/,CUSTOMER,2,The International Wire & Cable Symposium (IWCS) - Omnipress,IWCS increased industry visibility and attendee engagement with Omnipress' online digital conference and event platform.,120,748,Customer Story: The International Wire and Cable Symposium (IWCS),Resources,Customer Stories,,what is the national retail association,what is the national retail association,commercial,MOFU,720.0,,,,Expansion,,,,,1,,,,,,Expansion Keyword,
